year,month,day,weekday,time_label,route,airline,pred_fare
2024,11,6,수요일,저녁,제주->여수,대한항공,62616
2024,11,6,수요일,오전,제주->울산,티웨이항공,84091
2024,11,6,수요일,오후,제주->울산,티웨이항공,84439
2024,11,6,수요일,저녁,제주->울산,진에어,84821
2024,11,6,수요일,오전,제주->원주,제주항공,64990
2024,11,6,수요일,오후,제주->원주,제주항공,66089
2024,11,6,수요일,저녁,제주->원주,아시아나항공,64232
2024,11,6,수요일,오전,제주->청주,제주항공,53555
2024,11,6,수요일,오후,제주->청주,제주항공,55725
2024,11,6,수요일,저녁,제주->청주,아시아나항공,58929
2024,11,6,수요일,오전,제주->포항,제주항공,63046
2024,11,6,수요일,오후,제주->포항,제주항공,64183
2024,11,6,수요일,저녁,제주->포항,아시아나항공,61950
2024,11,6,수요일,오전,청주->제주,제주항공,47258
2024,11,6,수요일,오후,청주->제주,제주항공,50087
2024,11,6,수요일,저녁,청주->제주,제주항공,47327
2024,11,6,수요일,오전,포항->제주,제주항공,62589
2024,11,6,수요일,오후,포항->제주,제주항공,63823
2024,11,6,수요일,저녁,포항->제주,아시아나항공,62626
2024,11,7,목요일,오전,광주->제주,대한항공,59899
2024,11,7,목요일,오후,광주->제주,대한항공,60979
2024,11,7,목요일,저녁,광주->제주,아시아나항공,60387
2024,11,7,목요일,오전,군산->제주,제주항공,65236
2024,11,7,목요일,오후,군산->제주,제주항공,64669
2024,11,7,목요일,저녁,군산->제주,아시아나항공,65919
2024,11,7,목요일,오전,김포->제주,제주항공,57784
2024,11,7,목요일,오후,김포->제주,제주항공,59485
2024,11,7,목요일,저녁,김포->제주,제주항공,58819
2024,11,7,목요일,오전,대구->제주,대한항공,65117
2024,11,7,목요일,오후,대구->제주,아시아나항공,66556
2024,11,7,목요일,저녁,대구->제주,아시아나항공,63481
2024,11,7,목요일,오전,무안->제주,대한항공,76393
2024,11,7,목요일,오후,무안->제주,대한항공,76027
2024,11,7,목요일,저녁,무안->제주,아시아나항공,74758
2024,11,7,목요일,오전,부산->제주,제주항공,67724
2024,11,7,목요일,오후,부산->제주,대한항공,58991
2024,11,7,목요일,저녁,부산->제주,아시아나항공,67315
2024,11,7,목요일,오전,사천->제주,제주항공,77858
2024,11,7,목요일,오후,사천->제주,제주항공,80090
2024,11,7,목요일,저녁,사천->제주,제주항공,79858
2024,11,7,목요일,오전,여수->제주,대한항공,61471
2024,11,7,목요일,오후,여수->제주,대한항공,64943
2024,11,7,목요일,저녁,여수->제주,대한항공,64860
2024,11,7,목요일,오전,울산->제주,제주항공,86108
2024,11,7,목요일,오후,울산->제주,제주항공,86726
2024,11,7,목요일,저녁,울산->제주,제주항공,86289
2024,11,7,목요일,오전,원주->제주,제주항공,68658
2024,11,7,목요일,오후,원주->제주,제주항공,63128
2024,11,7,목요일,저녁,원주->제주,아시아나항공,69827
2024,11,7,목요일,오전,제주->광주,대한항공,53119
2024,11,7,목요일,오후,제주->광주,대한항공,61554
2024,11,7,목요일,저녁,제주->광주,아시아나항공,59040
2024,11,7,목요일,오전,제주->군산,제주항공,68000
2024,11,7,목요일,오후,제주->군산,제주항공,68506
2024,11,7,목요일,저녁,제주->군산,아시아나항공,68623
2024,11,7,목요일,오전,제주->김포,제주항공,47181
2024,11,7,목요일,오후,제주->김포,제주항공,53655
2024,11,7,목요일,저녁,제주->김포,제주항공,52610
2024,11,7,목요일,오전,제주->대구,대한항공,58684
2024,11,7,목요일,오후,제주->대구,아시아나항공,57891
2024,11,7,목요일,저녁,제주->대구,아시아나항공,58819
2024,11,7,목요일,오전,제주->무안,대한항공,69440
2024,11,7,목요일,오후,제주->무안,아시아나항공,69705
2024,11,7,목요일,저녁,제주->무안,아시아나항공,70093
2024,11,7,목요일,오전,제주->부산,대한항공,56577
2024,11,7,목요일,오후,제주->부산,대한항공,60582
2024,11,7,목요일,저녁,제주->부산,아시아나항공,61792
2024,11,7,목요일,오전,제주->사천,대한항공,71779
2024,11,7,목요일,오후,제주->사천,아시아나항공,74063
2024,11,7,목요일,저녁,제주->사천,아시아나항공,71253
2024,11,7,목요일,오전,제주->여수,대한항공,63695
2024,11,7,목요일,오후,제주->여수,대한항공,56835
2024,11,7,목요일,저녁,제주->여수,제주항공,65755
2024,11,7,목요일,오전,제주->울산,티웨이항공,83985
2024,11,7,목요일,오후,제주->울산,티웨이항공,84249
2024,11,7,목요일,저녁,제주->울산,진에어,84653
2024,11,7,목요일,오전,제주->원주,제주항공,67585
2024,11,7,목요일,오후,제주->원주,아시아나항공,68842
2024,11,7,목요일,저녁,제주->원주,아시아나항공,66698
2024,11,7,목요일,오전,제주->청주,제주항공,55649
2024,11,7,목요일,오후,제주->청주,제주항공,58921
2024,11,7,목요일,저녁,제주->청주,아시아나항공,64282
2024,11,7,목요일,오전,제주->포항,제주항공,68028
2024,11,7,목요일,오후,제주->포항,아시아나항공,69183
2024,11,7,목요일,저녁,제주->포항,아시아나항공,66953
2024,11,7,목요일,오전,청주->제주,제주항공,53984
2024,11,7,목요일,오후,청주->제주,제주항공,55739
2024,11,7,목요일,저녁,청주->제주,제주항공,53134
2024,11,7,목요일,오전,포항->제주,제주항공,65798
2024,11,7,목요일,오후,포항->제주,아시아나항공,68115
2024,11,7,목요일,저녁,포항->제주,아시아나항공,65809
2024,11,8,금요일,오전,광주->제주,대한항공,75059
2024,11,8,금요일,오후,광주->제주,대한항공,77576
2024,11,8,금요일,저녁,광주->제주,아시아나항공,79487
2024,11,8,금요일,오전,군산->제주,제주항공,84301
2024,11,8,금요일,오후,군산->제주,제주항공,85724
2024,11,8,금요일,저녁,군산->제주,아시아나항공,87188
2024,11,8,금요일,오전,김포->제주,제주항공,73951
2024,11,8,금요일,오후,김포->제주,진에어,74931
2024,11,8,금요일,저녁,김포->제주,제주항공,74212
2024,11,8,금요일,오전,대구->제주,대한항공,82889
2024,11,8,금요일,오후,대구->제주,대한항공,86288
2024,11,8,금요일,저녁,대구->제주,아시아나항공,84875
2024,11,8,금요일,오전,무안->제주,대한항공,91772
2024,11,8,금요일,오후,무안->제주,대한항공,92844
2024,11,8,금요일,저녁,무안->제주,아시아나항공,94077
2024,11,8,금요일,오전,부산->제주,제주항공,86641
2024,11,8,금요일,오후,부산->제주,제주항공,77753
2024,11,8,금요일,저녁,부산->제주,아시아나항공,89048
2024,11,8,금요일,오전,사천->제주,제주항공,92690
2024,11,8,금요일,오후,사천->제주,제주항공,95205
2024,11,8,금요일,저녁,사천->제주,제주항공,97033
2024,11,8,금요일,오전,여수->제주,대한항공,81674
2024,11,8,금요일,오후,여수->제주,진에어,85878
2024,11,8,금요일,저녁,여수->제주,진에어,83703
2024,11,8,금요일,오전,울산->제주,티웨이항공,102683
2024,11,8,금요일,오후,울산->제주,티웨이항공,104062
2024,11,8,금요일,저녁,울산->제주,티웨이항공,106817
2024,11,8,금요일,오전,원주->제주,제주항공,94083
2024,11,8,금요일,오후,원주->제주,제주항공,84401
2024,11,8,금요일,저녁,원주->제주,제주항공,97892
2024,11,8,금요일,오전,제주->광주,대한항공,61520
2024,11,8,금요일,오후,제주->광주,대한항공,70892
2024,11,8,금요일,저녁,제주->광주,대한항공,71165
2024,11,8,금요일,오전,제주->군산,제주항공,80826
2024,11,8,금요일,오후,제주->군산,제주항공,80690
2024,11,8,금요일,저녁,제주->군산,아시아나항공,84297
2024,11,8,금요일,오전,제주->김포,제주항공,59575
2024,11,8,금요일,오후,제주->김포,제주항공,66977
2024,11,8,금요일,저녁,제주->김포,제주항공,69295
2024,11,8,금요일,오전,제주->대구,대한항공,73239
2024,11,8,금요일,오후,제주->대구,아시아나항공,75762
2024,11,8,금요일,저녁,제주->대구,아시아나항공,76892
2024,11,8,금요일,오전,제주->무안,대한항공,84175
2024,11,8,금요일,오후,제주->무안,대한항공,86336
2024,11,8,금요일,저녁,제주->무안,대한항공,88025
2024,11,8,금요일,오전,제주->부산,대한항공,72330
2024,11,8,금요일,오후,제주->부산,대한항공,76844
2024,11,8,금요일,저녁,제주->부산,아시아나항공,80052
2024,11,8,금요일,오전,제주->사천,대한항공,87058
2024,11,8,금요일,오후,제주->사천,제주항공,92407
2024,11,8,금요일,저녁,제주->사천,아시아나항공,90474
2024,11,8,금요일,오전,제주->여수,대한항공,78714
2024,11,8,금요일,오후,제주->여수,대한항공,72529
2024,11,8,금요일,저녁,제주->여수,진에어,79747
2024,11,8,금요일,오전,제주->울산,티웨이항공,100359
2024,11,8,금요일,오후,제주->울산,티웨이항공,101790
2024,11,8,금요일,저녁,제주->울산,진에어,101827
2024,11,8,금요일,오전,제주->원주,제주항공,87045
2024,11,8,금요일,오후,제주->원주,제주항공,88586
2024,11,8,금요일,저녁,제주->원주,아시아나항공,89393
2024,11,8,금요일,오전,제주->청주,제주항공,69837
2024,11,8,금요일,오후,제주->청주,제주항공,73362
2024,11,8,금요일,저녁,제주->청주,대한항공,80546
2024,11,8,금요일,오전,제주->포항,대한항공,81995
2024,11,8,금요일,오후,제주->포항,제주항공,84375
2024,11,8,금요일,저녁,제주->포항,아시아나항공,84774
2024,11,8,금요일,오전,청주->제주,제주항공,77171
2024,11,8,금요일,오후,청주->제주,제주항공,79149
2024,11,8,금요일,저녁,청주->제주,제주항공,78688
2024,11,8,금요일,오전,포항->제주,제주항공,86815
2024,11,8,금요일,오후,포항->제주,제주항공,88518
2024,11,8,금요일,저녁,포항->제주,아시아나항공,89909
2024,11,9,토요일,오전,광주->제주,대한항공,71956
2024,11,9,토요일,오후,광주->제주,대한항공,73290
2024,11,9,토요일,저녁,광주->제주,제주항공,71231
2024,11,9,토요일,오전,군산->제주,제주항공,80089
2024,11,9,토요일,오후,군산->제주,제주항공,80896
2024,11,9,토요일,저녁,군산->제주,제주항공,78764
2024,11,9,토요일,오전,김포->제주,제주항공,67752
2024,11,9,토요일,오후,김포->제주,진에어,67837
2024,11,9,토요일,저녁,김포->제주,제주항공,62139
2024,11,9,토요일,오전,대구->제주,대한항공,84506
2024,11,9,토요일,오후,대구->제주,제주항공,87280
2024,11,9,토요일,저녁,대구->제주,대한항공,85314
2024,11,9,토요일,오전,무안->제주,대한항공,88669
2024,11,9,토요일,오후,무안->제주,대한항공,88557
2024,11,9,토요일,저녁,무안->제주,대한항공,88498
2024,11,9,토요일,오전,부산->제주,제주항공,73877
2024,11,9,토요일,오후,부산->제주,제주항공,64842
2024,11,9,토요일,저녁,부산->제주,제주항공,75400
2024,11,9,토요일,오전,사천->제주,제주항공,89370
2024,11,9,토요일,오후,사천->제주,제주항공,90993
2024,11,9,토요일,저녁,사천->제주,제주항공,88152
2024,11,9,토요일,오전,여수->제주,대한항공,76213
2024,11,9,토요일,오후,여수->제주,제주항공,79521
2024,11,9,토요일,저녁,여수->제주,제주항공,75731
2024,11,9,토요일,오전,울산->제주,티웨이항공,99779
2024,11,9,토요일,오후,울산->제주,티웨이항공,100519
2024,11,9,토요일,저녁,울산->제주,제주항공,99915
2024,11,9,토요일,오전,원주->제주,제주항공,90147
2024,11,9,토요일,오후,원주->제주,제주항공,82057
2024,11,9,토요일,저녁,원주->제주,제주항공,88794
2024,11,9,토요일,오전,제주->광주,대한항공,61456
2024,11,9,토요일,오후,제주->광주,대한항공,69303
2024,11,9,토요일,저녁,제주->광주,대한항공,67675
2024,11,9,토요일,오전,제주->군산,제주항공,75196
2024,11,9,토요일,오후,제주->군산,제주항공,75294
2024,11,9,토요일,저녁,제주->군산,제주항공,74188
2024,11,9,토요일,오전,제주->김포,제주항공,55009
2024,11,9,토요일,오후,제주->김포,제주항공,59479
2024,11,9,토요일,저녁,제주->김포,제주항공,59226
2024,11,9,토요일,오전,제주->대구,대한항공,69725
2024,11,9,토요일,오후,제주->대구,대한항공,72535
2024,11,9,토요일,저녁,제주->대구,대한항공,70934
2024,11,9,토요일,오전,제주->무안,대한항공,81507
2024,11,9,토요일,오후,제주->무안,대한항공,82677
2024,11,9,토요일,저녁,제주->무안,대한항공,82711
2024,11,9,토요일,오전,제주->부산,대한항공,69334
2024,11,9,토요일,오후,제주->부산,대한항공,72664
2024,11,9,토요일,저녁,제주->부산,대한항공,73812
2024,11,9,토요일,오전,제주->사천,제주항공,84294
2024,11,9,토요일,오후,제주->사천,제주항공,88479
2024,11,9,토요일,저녁,제주->사천,제주항공,83091
2024,11,9,토요일,오전,제주->여수,제주항공,74798
2024,11,9,토요일,오후,제주->여수,대한항공,68834
2024,11,9,토요일,저녁,제주->여수,제주항공,73496
2024,11,9,토요일,오전,제주->울산,티웨이항공,99736
2024,11,9,토요일,오후,제주->울산,티웨이항공,100559
2024,11,9,토요일,저녁,제주->울산,제주항공,98332
2024,11,9,토요일,오전,제주->원주,제주항공,81947
2024,11,9,토요일,오후,제주->원주,제주항공,83513
2024,11,9,토요일,저녁,제주->원주,제주항공,80343
2024,11,9,토요일,오전,제주->청주,제주항공,68094
2024,11,9,토요일,오후,제주->청주,제주항공,70757
2024,11,9,토요일,저녁,제주->청주,대한항공,73760
2024,11,9,토요일,오전,제주->포항,제주항공,78104
2024,11,9,토요일,오후,제주->포항,제주항공,79666
2024,11,9,토요일,저녁,제주->포항,제주항공,76463
2024,11,9,토요일,오전,청주->제주,제주항공,66311
2024,11,9,토요일,오후,청주->제주,제주항공,67258
2024,11,9,토요일,저녁,청주->제주,제주항공,61118
2024,11,9,토요일,오전,포항->제주,제주항공,83613
2024,11,9,토요일,오후,포항->제주,제주항공,84874
2024,11,9,토요일,저녁,포항->제주,제주항공,81946
2024,11,10,일요일,오전,광주->제주,제주항공,78657
2024,11,10,일요일,오후,광주->제주,제주항공,78365
2024,11,10,일요일,저녁,광주->제주,아시아나항공,75311
2024,11,10,일요일,오전,군산->제주,제주항공,80554
2024,11,10,일요일,오후,군산->제주,제주항공,80167
2024,11,10,일요일,저녁,군산->제주,아시아나항공,77423
2024,11,10,일요일,오전,김포->제주,제주항공,54471
2024,11,10,일요일,오후,김포->제주,제주항공,54730
2024,11,10,일요일,저녁,김포->제주,제주항공,50711
2024,11,10,일요일,오전,대구->제주,진에어,74705
2024,11,10,일요일,오후,대구->제주,진에어,77938
2024,11,10,일요일,저녁,대구->제주,아시아나항공,73723
2024,11,10,일요일,오전,무안->제주,아시아나항공,86032
2024,11,10,일요일,오후,무안->제주,아시아나항공,85180
2024,11,10,일요일,저녁,무안->제주,아시아나항공,81816
2024,11,10,일요일,오전,부산->제주,제주항공,79939
2024,11,10,일요일,오후,부산->제주,제주항공,68486
2024,11,10,일요일,저녁,부산->제주,아시아나항공,77514
2024,11,10,일요일,오전,사천->제주,제주항공,89035
2024,11,10,일요일,오후,사천->제주,제주항공,88978
2024,11,10,일요일,저녁,사천->제주,아시아나항공,89098
2024,11,10,일요일,오전,여수->제주,진에어,76979
2024,11,10,일요일,오후,여수->제주,진에어,79136
2024,11,10,일요일,저녁,여수->제주,진에어,76380
2024,11,10,일요일,오전,울산->제주,티웨이항공,95622
2024,11,10,일요일,오후,울산->제주,티웨이항공,96385
2024,11,10,일요일,저녁,울산->제주,티웨이항공,97949
2024,11,10,일요일,오전,원주->제주,제주항공,87045
2024,11,10,일요일,오후,원주->제주,제주항공,80682
2024,11,10,일요일,저녁,원주->제주,아시아나항공,85693
2024,11,10,일요일,오전,제주->광주,대한항공,75720
2024,11,10,일요일,오후,제주->광주,대한항공,81174
2024,11,10,일요일,저녁,제주->광주,아시아나항공,76076
2024,11,10,일요일,오전,제주->군산,이스타항공,82524
2024,11,10,일요일,오후,제주->군산,제주항공,86225
2024,11,10,일요일,저녁,제주->군산,아시아나항공,83769
2024,11,10,일요일,오전,제주->김포,제주항공,76472
2024,11,10,일요일,오후,제주->김포,제주항공,79650
2024,11,10,일요일,저녁,제주->김포,제주항공,84678
2024,11,10,일요일,오전,제주->대구,아시아나항공,83027
2024,11,10,일요일,오후,제주->대구,아시아나항공,79799
2024,11,10,일요일,저녁,제주->대구,아시아나항공,79790
2024,11,10,일요일,오전,제주->무안,아시아나항공,87192
2024,11,10,일요일,오후,제주->무안,아시아나항공,86212
2024,11,10,일요일,저녁,제주->무안,아시아나항공,85225
2024,11,10,일요일,오전,제주->부산,대한항공,86563
2024,11,10,일요일,오후,제주->부산,아시아나항공,87145
2024,11,10,일요일,저녁,제주->부산,아시아나항공,87286
2024,11,10,일요일,오전,제주->사천,제주항공,92120
2024,11,10,일요일,오후,제주->사천,제주항공,91798
2024,11,10,일요일,저녁,제주->사천,아시아나항공,88586
2024,11,10,일요일,오전,제주->여수,진에어,89031
2024,11,10,일요일,오후,제주->여수,제주항공,83968
2024,11,10,일요일,저녁,제주->여수,진에어,86936
2024,11,10,일요일,오전,제주->울산,티웨이항공,101479
2024,11,10,일요일,오후,제주->울산,티웨이항공,103173
2024,11,10,일요일,저녁,제주->울산,진에어,102146
2024,11,10,일요일,오전,제주->원주,제주항공,93633
2024,11,10,일요일,오후,제주->원주,제주항공,93417
2024,11,10,일요일,저녁,제주->원주,아시아나항공,90173
2024,11,10,일요일,오전,제주->청주,제주항공,81852
2024,11,10,일요일,오후,제주->청주,제주항공,82787
2024,11,10,일요일,저녁,제주->청주,아시아나항공,95823
2024,11,10,일요일,오전,제주->포항,아시아나항공,93911
2024,11,10,일요일,오후,제주->포항,아시아나항공,93611
2024,11,10,일요일,저녁,제주->포항,아시아나항공,90007
2024,11,10,일요일,오전,청주->제주,제주항공,60850
2024,11,10,일요일,오후,청주->제주,제주항공,61482
2024,11,10,일요일,저녁,청주->제주,제주항공,60935
2024,11,10,일요일,오전,포항->제주,제주항공,83138
2024,11,10,일요일,오후,포항->제주,제주항공,84008
2024,11,10,일요일,저녁,포항->제주,아시아나항공,80230
2024,11,11,월요일,오전,광주->제주,대한항공,58179
2024,11,11,월요일,오후,광주->제주,제주항공,59112
2024,11,11,월요일,저녁,광주->제주,대한항공,59209
2024,11,11,월요일,오전,군산->제주,제주항공,63966
2024,11,11,월요일,오후,군산->제주,제주항공,65058
2024,11,11,월요일,저녁,군산->제주,제주항공,65063
2024,11,11,월요일,오전,김포->제주,제주항공,48905
2024,11,11,월요일,오후,김포->제주,제주항공,50199
2024,11,11,월요일,저녁,김포->제주,제주항공,47238
2024,11,11,월요일,오전,대구->제주,대한항공,60775
2024,11,11,월요일,오후,대구->제주,제주항공,62019
2024,11,11,월요일,저녁,대구->제주,대한항공,61283
2024,11,11,월요일,오전,무안->제주,대한항공,74968
2024,11,11,월요일,오후,무안->제주,대한항공,74515
2024,11,11,월요일,저녁,무안->제주,대한항공,74673
2024,11,11,월요일,오전,부산->제주,제주항공,64921
2024,11,11,월요일,오후,부산->제주,제주항공,56294
2024,11,11,월요일,저녁,부산->제주,제주항공,66588
2024,11,11,월요일,오전,사천->제주,제주항공,74096
2024,11,11,월요일,오후,사천->제주,제주항공,75035
2024,11,11,월요일,저녁,사천->제주,제주항공,75447
2024,11,11,월요일,오전,여수->제주,대한항공,59359
2024,11,11,월요일,오후,여수->제주,제주항공,61746
2024,11,11,월요일,저녁,여수->제주,대한항공,60324
2024,11,11,월요일,오전,울산->제주,티웨이항공,84719
2024,11,11,월요일,오후,울산->제주,제주항공,84236
2024,11,11,월요일,저녁,울산->제주,제주항공,84757
2024,11,11,월요일,오전,원주->제주,제주항공,63173
2024,11,11,월요일,오후,원주->제주,제주항공,61555
2024,11,11,월요일,저녁,원주->제주,제주항공,64377
2024,11,11,월요일,오전,제주->광주,대한항공,53121
2024,11,11,월요일,오후,제주->광주,대한항공,60486
2024,11,11,월요일,저녁,제주->광주,대한항공,58897
2024,11,11,월요일,오전,제주->군산,제주항공,64289
2024,11,11,월요일,오후,제주->군산,제주항공,63090
2024,11,11,월요일,저녁,제주->군산,제주항공,65739
2024,11,11,월요일,오전,제주->김포,제주항공,48881
2024,11,11,월요일,오후,제주->김포,제주항공,51507
2024,11,11,월요일,저녁,제주->김포,제주항공,53815
2024,11,11,월요일,오전,제주->대구,대한항공,59447
2024,11,11,월요일,오후,제주->대구,대한항공,61464
2024,11,11,월요일,저녁,제주->대구,대한항공,60860
2024,11,11,월요일,오전,제주->무안,대한항공,67126
2024,11,11,월요일,오후,제주->무안,대한항공,67933
2024,11,11,월요일,저녁,제주->무안,대한항공,68266
2024,11,11,월요일,오전,제주->부산,대한항공,57906
2024,11,11,월요일,오후,제주->부산,대한항공,60237
2024,11,11,월요일,저녁,제주->부산,대한항공,63021
2024,11,11,월요일,오전,제주->사천,제주항공,69868
2024,11,11,월요일,오후,제주->사천,제주항공,73391
2024,11,11,월요일,저녁,제주->사천,제주항공,71252
2024,11,11,월요일,오전,제주->여수,제주항공,61465
2024,11,11,월요일,오후,제주->여수,대한항공,56247
2024,11,11,월요일,저녁,제주->여수,제주항공,62874
2024,11,11,월요일,오전,제주->울산,티웨이항공,83966
2024,11,11,월요일,오후,제주->울산,티웨이항공,84144
2024,11,11,월요일,저녁,제주->울산,진에어,82724
2024,11,11,월요일,오전,제주->원주,제주항공,63306
2024,11,11,월요일,오후,제주->원주,제주항공,64053
2024,11,11,월요일,저녁,제주->원주,제주항공,64310
2024,11,11,월요일,오전,제주->청주,제주항공,54335
2024,11,11,월요일,오후,제주->청주,제주항공,55866
2024,11,11,월요일,저녁,제주->청주,아시아나항공,62323
2024,11,11,월요일,오전,제주->포항,제주항공,64199
2024,11,11,월요일,오후,제주->포항,제주항공,65324
2024,11,11,월요일,저녁,제주->포항,제주항공,65922
2024,11,11,월요일,오전,청주->제주,제주항공,52187
2024,11,11,월요일,오후,청주->제주,제주항공,53499
2024,11,11,월요일,저녁,청주->제주,제주항공,51347
2024,11,11,월요일,오전,포항->제주,제주항공,62394
2024,11,11,월요일,오후,포항->제주,제주항공,63459
2024,11,11,월요일,저녁,포항->제주,제주항공,63904
2024,11,12,화요일,오전,광주->제주,제주항공,54724
2024,11,12,화요일,오후,광주->제주,제주항공,55667
2024,11,12,화요일,저녁,광주->제주,제주항공,57203
2024,11,12,화요일,오전,군산->제주,제주항공,59166
2024,11,12,화요일,오후,군산->제주,제주항공,60458
2024,11,12,화요일,저녁,군산->제주,제주항공,61116
2024,11,12,화요일,오전,김포->제주,제주항공,39393
2024,11,12,화요일,오후,김포->제주,제주항공,41223
2024,11,12,화요일,저녁,김포->제주,제주항공,40487
2024,11,12,화요일,오전,대구->제주,제주항공,58950
2024,11,12,화요일,오후,대구->제주,제주항공,59352
2024,11,12,화요일,저녁,대구->제주,아시아나항공,60753
2024,11,12,화요일,오전,무안->제주,대한항공,69174
2024,11,12,화요일,오후,무안->제주,대한항공,68656
2024,11,12,화요일,저녁,무안->제주,아시아나항공,68921
2024,11,12,화요일,오전,부산->제주,제주항공,59848
2024,11,12,화요일,오후,부산->제주,제주항공,51648
2024,11,12,화요일,저녁,부산->제주,제주항공,62328
2024,11,12,화요일,오전,사천->제주,제주항공,70552
2024,11,12,화요일,오후,사천->제주,제주항공,71691
2024,11,12,화요일,저녁,사천->제주,제주항공,72998
2024,11,12,화요일,오전,여수->제주,제주항공,56423
2024,11,12,화요일,오후,여수->제주,제주항공,58684
2024,11,12,화요일,저녁,여수->제주,제주항공,58738
2024,11,12,화요일,오전,울산->제주,제주항공,83100
2024,11,12,화요일,오후,울산->제주,제주항공,82647
2024,11,12,화요일,저녁,울산->제주,제주항공,84016
2024,11,12,화요일,오전,원주->제주,제주항공,61843
2024,11,12,화요일,오후,원주->제주,제주항공,59666
2024,11,12,화요일,저녁,원주->제주,제주항공,63969
2024,11,12,화요일,오전,제주->광주,대한항공,52267
2024,11,12,화요일,오후,제주->광주,대한항공,59603
2024,11,12,화요일,저녁,제주->광주,대한항공,59115
2024,11,12,화요일,오전,제주->군산,제주항공,60254
2024,11,12,화요일,오후,제주->군산,제주항공,58680
2024,11,12,화요일,저녁,제주->군산,제주항공,62675
2024,11,12,화요일,오전,제주->김포,제주항공,41812
2024,11,12,화요일,오후,제주->김포,제주항공,48190
2024,11,12,화요일,저녁,제주->김포,제주항공,47976
2024,11,12,화요일,오전,제주->대구,대한항공,55099
2024,11,12,화요일,오후,제주->대구,아시아나항공,56887
2024,11,12,화요일,저녁,제주->대구,아시아나항공,56646
2024,11,12,화요일,오전,제주->무안,대한항공,64993
2024,11,12,화요일,오후,제주->무안,대한항공,65735
2024,11,12,화요일,저녁,제주->무안,대한항공,66867
2024,11,12,화요일,오전,제주->부산,대한항공,55679
2024,11,12,화요일,오후,제주->부산,대한항공,56999
2024,11,12,화요일,저녁,제주->부산,아시아나항공,61005
2024,11,12,화요일,오전,제주->사천,제주항공,65779
2024,11,12,화요일,오후,제주->사천,제주항공,69502
2024,11,12,화요일,저녁,제주->사천,제주항공,68209
2024,11,12,화요일,오전,제주->여수,제주항공,57050
2024,11,12,화요일,오후,제주->여수,제주항공,53179
2024,11,12,화요일,저녁,제주->여수,제주항공,59554
2024,11,12,화요일,오전,제주->울산,제주항공,82991
2024,11,12,화요일,오후,제주->울산,제주항공,82927
2024,11,12,화요일,저녁,제주->울산,제주항공,83342
2024,11,12,화요일,오전,제주->원주,제주항공,60498
2024,11,12,화요일,오후,제주->원주,제주항공,61454
2024,11,12,화요일,저녁,제주->원주,제주항공,62260
2024,11,12,화요일,오전,제주->청주,제주항공,49286
2024,11,12,화요일,오후,제주->청주,제주항공,51009
2024,11,12,화요일,저녁,제주->청주,대한항공,59784
2024,11,12,화요일,오전,제주->포항,제주항공,59580
2024,11,12,화요일,오후,제주->포항,제주항공,60748
2024,11,12,화요일,저녁,제주->포항,제주항공,61745
2024,11,12,화요일,오전,청주->제주,제주항공,44886
2024,11,12,화요일,오후,청주->제주,제주항공,46754
2024,11,12,화요일,저녁,청주->제주,제주항공,45307
2024,11,12,화요일,오전,포항->제주,제주항공,59704
2024,11,12,화요일,오후,포항->제주,제주항공,60968
2024,11,12,화요일,저녁,포항->제주,제주항공,61844
2024,11,13,수요일,오전,광주->제주,대한항공,56867
2024,11,13,수요일,오후,광주->제주,대한항공,58052
2024,11,13,수요일,저녁,광주->제주,대한항공,58412
2024,11,13,수요일,오전,군산->제주,제주항공,61768
2024,11,13,수요일,오후,군산->제주,제주항공,62407
2024,11,13,수요일,저녁,군산->제주,제주항공,63660
2024,11,13,수요일,오전,김포->제주,제주항공,46820
2024,11,13,수요일,오후,김포->제주,제주항공,48241
2024,11,13,수요일,저녁,김포->제주,제주항공,46435
2024,11,13,수요일,오전,대구->제주,제주항공,57289
2024,11,13,수요일,오후,대구->제주,제주항공,58774
2024,11,13,수요일,저녁,대구->제주,아시아나항공,58761
2024,11,13,수요일,오전,무안->제주,대한항공,70415
2024,11,13,수요일,오후,무안->제주,대한항공,70155
2024,11,13,수요일,저녁,무안->제주,아시아나항공,70361
2024,11,13,수요일,오전,부산->제주,제주항공,60643
2024,11,13,수요일,오후,부산->제주,제주항공,54862
2024,11,13,수요일,저녁,부산->제주,아시아나항공,61743
2024,11,13,수요일,오전,사천->제주,제주항공,74287
2024,11,13,수요일,오후,사천->제주,제주항공,75418
2024,11,13,수요일,저녁,사천->제주,제주항공,76823
2024,11,13,수요일,오전,여수->제주,대한항공,60328
2024,11,13,수요일,오후,여수->제주,제주항공,63159
2024,11,13,수요일,저녁,여수->제주,대한항공,61644
2024,11,13,수요일,오전,울산->제주,제주항공,85905
2024,11,13,수요일,오후,울산->제주,제주항공,85443
2024,11,13,수요일,저녁,울산->제주,제주항공,86761
2024,11,13,수요일,오전,원주->제주,제주항공,62438
2024,11,13,수요일,오후,원주->제주,제주항공,60831
2024,11,13,수요일,저녁,원주->제주,제주항공,64530
2024,11,13,수요일,오전,제주->광주,대한항공,51742
2024,11,13,수요일,오후,제주->광주,대한항공,60234
2024,11,13,수요일,저녁,제주->광주,대한항공,58321
2024,11,13,수요일,오전,제주->군산,제주항공,63060
2024,11,13,수요일,오후,제주->군산,제주항공,61691
2024,11,13,수요일,저녁,제주->군산,제주항공,65594
